goodreads_12549,kindle_21151,TRUE
goodreads_12633,kindle_15680,TRUE
goodreads_12701,kindle_6459,TRUE
goodreads_12829,kindle_20039,TRUE
goodreads_12957,kindle_47653,TRUE
goodreads_13085,kindle_21872,TRUE
goodreads_13338,kindle_6396,TRUE
goodreads_13352,kindle_35908,TRUE
goodreads_13612,kindle_43662,TRUE
goodreads_13947,kindle_43700,TRUE
goodreads_13949,kindle_3576,TRUE
goodreads_14297,kindle_21988,TRUE
goodreads_26121,kindle_21988,TRUE
goodreads_14687,kindle_11454,TRUE
goodreads_14721,kindle_13578,TRUE
goodreads_14800,kindle_10380,TRUE
goodreads_41383,kindle_10380,TRUE
goodreads_15263,kindle_1207,TRUE
goodreads_15264,kindle_10372,TRUE
goodreads_15426,kindle_27553,TRUE
goodreads_15544,kindle_41179,TRUE
goodreads_15634,kindle_26864,TRUE
goodreads_15752,kindle_38354,TRUE
goodreads_16077,kindle_25255,TRUE
goodreads_16213,kindle_16120,TRUE
goodreads_16485,kindle_8024,TRUE
goodreads_16670,kindle_14700,TRUE
goodreads_17464,kindle_25519,TRUE
goodreads_17777,kindle_16660,TRUE
goodreads_18703,kindle_32824,TRUE
goodreads_18871,kindle_3803,TRUE
goodreads_19481,kindle_27443,TRUE
goodreads_19559,kindle_11199,TRUE
goodreads_20098,kindle_14617,TRUE
goodreads_20229,kindle_4628,TRUE
goodreads_20573,kindle_32661,TRUE
goodreads_20659,kindle_9969,TRUE
goodreads_21047,kindle_28382,TRUE
goodreads_21105,kindle_21681,TRUE
goodreads_21241,kindle_24538,TRUE
goodreads_21893,kindle_2483,TRUE
goodreads_22157,kindle_2636,TRUE
goodreads_22638,kindle_3132,TRUE
goodreads_22641,kindle_22962,TRUE
goodreads_22645,kindle_7764,TRUE
goodreads_22768,kindle_46827,TRUE
goodreads_22838,kindle_9449,TRUE
goodreads_23300,kindle_1632,TRUE
goodreads_23326,kindle_11354,TRUE
goodreads_23407,kindle_505,TRUE
goodreads_23643,kindle_12996,TRUE
goodreads_23715,kindle_4830,TRUE
goodreads_24213,kindle_1996,TRUE
goodreads_24538,kindle_48158,TRUE
goodreads_24543,kindle_26771,TRUE
goodreads_24757,kindle_5864,TRUE
goodreads_24900,kindle_1146,TRUE
goodreads_25043,kindle_23814,TRUE
goodreads_25114,kindle_5209,TRUE
goodreads_25215,kindle_10681,TRUE
goodreads_25268,kindle_15245,TRUE
goodreads_25355,kindle_7441,TRUE
goodreads_25427,kindle_45142,TRUE
goodreads_25524,kindle_27591,TRUE
goodreads_25526,kindle_5433,TRUE
goodreads_25575,kindle_43975,TRUE
goodreads_25643,kindle_471,TRUE
goodreads_25815,kindle_25434,TRUE
goodreads_25905,kindle_35995,TRUE
goodreads_26005,kindle_11438,TRUE
goodreads_26158,kindle_20003,TRUE
goodreads_26215,kindle_17582,TRUE
goodreads_26230,kindle_25140,TRUE
goodreads_26457,kindle_26903,TRUE
goodreads_26601,kindle_33909,TRUE
goodreads_26689,kindle_1091,TRUE
goodreads_26758,kindle_14338,TRUE
goodreads_27480,kindle_36286,TRUE
goodreads_27960,kindle_14817,TRUE
goodreads_28252,kindle_16529,TRUE
goodreads_28397,kindle_24885,TRUE
goodreads_28615,kindle_26761,TRUE
goodreads_28901,kindle_21101,TRUE
goodreads_29419,kindle_402,TRUE
goodreads_29457,kindle_14076,TRUE
goodreads_29532,kindle_6411,TRUE
goodreads_29537,kindle_44403,TRUE
goodreads_29736,kindle_531,TRUE
goodreads_29910,kindle_3859,TRUE
goodreads_30320,kindle_12857,TRUE
goodreads_30412,kindle_1429,TRUE
goodreads_30521,kindle_24216,TRUE
goodreads_30961,kindle_26118,TRUE
goodreads_31019,kindle_6044,TRUE
goodreads_31085,kindle_22672,TRUE
goodreads_31138,kindle_1293,TRUE
goodreads_31515,kindle_25258,TRUE
goodreads_31679,kindle_6453,TRUE
goodreads_31889,kindle_23171,TRUE
goodreads_31890,kindle_4130,TRUE
goodreads_32010,kindle_5692,TRUE
goodreads_32143,kindle_11079,TRUE
goodreads_32667,kindle_35788,TRUE
goodreads_32707,kindle_29895,TRUE
goodreads_32919,kindle_32147,TRUE
goodreads_32942,kindle_7347,TRUE
goodreads_33019,kindle_6070,TRUE
goodreads_33445,kindle_3423,TRUE
goodreads_33808,kindle_47741,TRUE
goodreads_33840,kindle_45198,TRUE
goodreads_34136,kindle_2499,TRUE
goodreads_34544,kindle_18520,TRUE
goodreads_34641,kindle_11904,TRUE
goodreads_35047,kindle_29475,TRUE
goodreads_35148,kindle_46535,TRUE
goodreads_35196,kindle_38118,TRUE
goodreads_35745,kindle_31878,TRUE
goodreads_35776,kindle_16513,TRUE
goodreads_35991,kindle_32758,TRUE
goodreads_36309,kindle_10464,TRUE
goodreads_36573,kindle_14418,TRUE
goodreads_36738,kindle_5431,TRUE
goodreads_37047,kindle_12583,TRUE
goodreads_37268,kindle_31282,TRUE
goodreads_37305,kindle_44189,TRUE
goodreads_37326,kindle_37404,TRUE
goodreads_37407,kindle_3569,TRUE
goodreads_38325,kindle_8754,TRUE
goodreads_38770,kindle_48638,TRUE
goodreads_38858,kindle_19404,TRUE
goodreads_39025,kindle_1705,TRUE
goodreads_39063,kindle_36398,TRUE
goodreads_39142,kindle_8283,TRUE
goodreads_39347,kindle_5406,TRUE
goodreads_39423,kindle_433,TRUE
goodreads_39487,kindle_36283,TRUE
goodreads_39520,kindle_27046,TRUE
goodreads_39558,kindle_6600,TRUE
goodreads_39729,kindle_735,TRUE
goodreads_43994,kindle_735,TRUE
goodreads_44611,kindle_735,TRUE
goodreads_39924,kindle_31882,TRUE
goodreads_48593,kindle_3552,FALSE
goodreads_49562,kindle_3552,FALSE
goodreads_49562,kindle_12782,FALSE
goodreads_7598,kindle_4591,FALSE
goodreads_21892,kindle_26762,FALSE
goodreads_26643,kindle_47337,FALSE
goodreads_44254,kindle_47337,FALSE
goodreads_10119,kindle_47322,FALSE
goodreads_7972,kindle_5327,FALSE
goodreads_13103,kindle_5327,FALSE
goodreads_52733,kindle_41132,FALSE
goodreads_12972,kindle_41132,FALSE
goodreads_9548,kindle_41132,FALSE
goodreads_4896,kindle_41132,FALSE
goodreads_19452,kindle_28536,FALSE
goodreads_26282,kindle_28537,FALSE
goodreads_34492,kindle_28537,FALSE
goodreads_18866,kindle_28537,FALSE
goodreads_44889,kindle_12616,FALSE
goodreads_1730,kindle_27892,FALSE
goodreads_2862,kindle_27143,FALSE
goodreads_19217,kindle_22638,FALSE
goodreads_9911,kindle_17935,FALSE
goodreads_14659,kindle_13115,FALSE
goodreads_4657,kindle_3183,FALSE
goodreads_4499,kindle_37673,FALSE
goodreads_30529,kindle_16096,FALSE
goodreads_33579,kindle_16096,FALSE
goodreads_41706,kindle_27728,FALSE
goodreads_38294,kindle_44721,FALSE
goodreads_37178,kindle_31067,FALSE
goodreads_14602,kindle_13677,FALSE
goodreads_3530,kindle_13677,FALSE
goodreads_46444,kindle_25643,FALSE
goodreads_7141,kindle_5239,FALSE
goodreads_15563,kindle_5239,FALSE
goodreads_19734,kindle_29534,FALSE
goodreads_29602,kindle_16361,FALSE
goodreads_4084,kindle_35016,FALSE
goodreads_14998,kindle_12077,FALSE
goodreads_43069,kindle_40978,FALSE
goodreads_11772,kindle_40978,FALSE
goodreads_44584,kindle_40978,FALSE
goodreads_9266,kindle_40978,FALSE
goodreads_4849,kindle_40978,FALSE
goodreads_9880,kindle_40978,FALSE
goodreads_7726,kindle_40978,FALSE
goodreads_33238,kindle_40978,FALSE
goodreads_36831,kindle_40978,FALSE
goodreads_49466,kindle_44743,FALSE
goodreads_7373,kindle_25291,FALSE
goodreads_17508,kindle_32452,FALSE
goodreads_42946,kindle_25744,FALSE
goodreads_30579,kindle_25744,FALSE
goodreads_23464,kindle_25744,FALSE
goodreads_10588,kindle_25744,FALSE
goodreads_15125,kindle_19806,FALSE
goodreads_26740,kindle_19806,FALSE
goodreads_34041,kindle_19806,FALSE
goodreads_37002,kindle_19806,FALSE
goodreads_46934,kindle_19806,FALSE
goodreads_17310,kindle_29433,FALSE
goodreads_19296,kindle_25877,FALSE
goodreads_37644,kindle_39572,FALSE
goodreads_51954,kindle_27566,FALSE
goodreads_8923,kindle_41665,FALSE
goodreads_9212,kindle_26579,FALSE
goodreads_18761,kindle_26579,FALSE
goodreads_46448,kindle_26579,FALSE
goodreads_16914,kindle_35153,FALSE
goodreads_24650,kindle_10372,FALSE
goodreads_49997,kindle_10373,FALSE
goodreads_5391,kindle_41061,FALSE
goodreads_2855,kindle_20075,FALSE
goodreads_40536,kindle_20075,FALSE
goodreads_48542,kindle_20075,FALSE
goodreads_6270,kindle_13407,FALSE
goodreads_34286,kindle_13410,FALSE
goodreads_12252,kindle_4513,FALSE
goodreads_7716,kindle_2847,FALSE
goodreads_54243,kindle_47339,FALSE
goodreads_35450,kindle_47339,FALSE
goodreads_12940,kindle_47339,FALSE
goodreads_2239,kindle_47339,FALSE
goodreads_7771,kindle_47337,FALSE
goodreads_4022,kindle_36967,FALSE
goodreads_29176,kindle_4854,FALSE
goodreads_36410,kindle_46773,FALSE
goodreads_19217,kindle_33728,FALSE
goodreads_31748,kindle_32234,FALSE
goodreads_24196,kindle_28706,FALSE
goodreads_5,kindle_37949,FALSE
goodreads_1503,kindle_37949,FALSE
goodreads_5585,kindle_37949,FALSE
goodreads_26189,kindle_37949,FALSE
goodreads_29780,kindle_37949,FALSE
goodreads_31339,kindle_37949,FALSE
goodreads_39944,kindle_3306,FALSE
goodreads_31240,kindle_3306,FALSE
goodreads_28714,kindle_3306,FALSE
goodreads_32619,kindle_3306,FALSE
goodreads_3634,kindle_41365,FALSE
goodreads_23198,kindle_13089,FALSE
goodreads_51616,kindle_9912,FALSE
goodreads_4319,kindle_1638,FALSE
goodreads_17637,kindle_10256,FALSE
goodreads_21063,kindle_10256,FALSE
goodreads_38725,kindle_10256,FALSE
goodreads_3398,kindle_14949,FALSE
goodreads_12591,kindle_10878,FALSE
goodreads_53321,kindle_32360,FALSE
goodreads_34941,kindle_13052,FALSE
goodreads_12800,kindle_18273,FALSE
goodreads_34043,kindle_16514,FALSE
goodreads_41234,kindle_16514,FALSE
goodreads_28718,kindle_16514,FALSE
goodreads_20877,kindle_16514,FALSE
goodreads_2723,kindle_31767,FALSE
goodreads_30371,kindle_31767,FALSE
goodreads_43153,kindle_43947,FALSE
goodreads_42567,kindle_43947,FALSE
goodreads_50668,kindle_43947,FALSE
goodreads_16326,kindle_31651,FALSE
goodreads_4088,kindle_29127,FALSE
goodreads_18933,kindle_26721,FALSE
goodreads_2636,kindle_26210,FALSE
goodreads_40174,kindle_31828,FALSE
goodreads_28782,kindle_7068,FALSE
goodreads_22105,kindle_23325,FALSE
goodreads_43088,kindle_23325,FALSE
goodreads_27616,kindle_23325,FALSE
goodreads_3773,kindle_23325,FALSE
goodreads_50684,kindle_8395,FALSE
goodreads_42275,kindle_8396,FALSE
goodreads_14775,kindle_35017,FALSE
goodreads_47536,kindle_46819,FALSE
goodreads_31449,kindle_46819,FALSE
goodreads_18758,kindle_46819,FALSE
goodreads_1187,kindle_46819,FALSE
goodreads_33796,kindle_1222,FALSE
goodreads_12447,kindle_1222,FALSE
goodreads_46995,kindle_16624,FALSE
goodreads_3937,kindle_38584,FALSE
goodreads_43898,kindle_16624,FALSE
goodreads_6343,kindle_16624,FALSE
goodreads_2420,kindle_30819,FALSE
goodreads_45909,kindle_30598,FALSE
goodreads_34802,kindle_5639,FALSE
goodreads_11997,kindle_5639,FALSE
goodreads_45464,kindle_48009,FALSE
goodreads_1890,kindle_10504,FALSE
goodreads_25484,kindle_10504,FALSE
goodreads_11152,kindle_31282,FALSE
goodreads_2956,kindle_22795,FALSE
goodreads_18764,kindle_22795,FALSE
goodreads_42963,kindle_22795,FALSE
goodreads_18235,kindle_22795,FALSE
goodreads_12590,kindle_3376,FALSE
goodreads_12603,kindle_22829,FALSE
goodreads_21430,kindle_22829,FALSE
goodreads_41543,kindle_44086,FALSE
goodreads_53621,kindle_26472,FALSE
goodreads_15722,kindle_37464,FALSE
goodreads_4481,kindle_37464,FALSE
goodreads_51653,kindle_37985,FALSE
goodreads_43195,kindle_37985,FALSE
goodreads_17166,kindle_37985,FALSE
goodreads_39143,kindle_35121,FALSE
goodreads_50384,kindle_13655,FALSE
goodreads_15332,kindle_23889,FALSE
goodreads_17637,kindle_22321,FALSE
goodreads_43428,kindle_22321,FALSE
goodreads_38725,kindle_22321,FALSE
goodreads_21063,kindle_22321,FALSE
goodreads_5034,kindle_41686,FALSE
goodreads_6778,kindle_41692,FALSE
goodreads_10378,kindle_41692,FALSE
goodreads_2683,kindle_41692,FALSE
goodreads_14779,kindle_45412,FALSE
goodreads_1612,kindle_45412,FALSE
goodreads_48890,kindle_46999,FALSE
goodreads_2502,kindle_46999,FALSE
goodreads_6487,kindle_46999,FALSE
goodreads_47290,kindle_46999,FALSE
goodreads_47511,kindle_46999,FALSE
goodreads_48299,kindle_46999,FALSE
goodreads_4025,kindle_46999,FALSE
goodreads_53000,kindle_46999,FALSE
goodreads_3935,kindle_3755,FALSE
goodreads_17332,kindle_11071,FALSE
goodreads_44872,kindle_10275,FALSE
goodreads_41476,kindle_10275,FALSE
goodreads_45608,kindle_27367,FALSE
goodreads_4575,kindle_26118,FALSE
goodreads_31094,kindle_26118,FALSE
goodreads_44239,kindle_1175,FALSE
goodreads_28283,kindle_23,FALSE
goodreads_36815,kindle_1175,FALSE
goodreads_53886,kindle_38774,FALSE
goodreads_37989,kindle_25479,FALSE
goodreads_47945,kindle_27106,FALSE
goodreads_8513,kindle_27106,FALSE
goodreads_48654,kindle_27106,FALSE
goodreads_24540,kindle_27106,FALSE
goodreads_34150,kindle_27106,FALSE
goodreads_25376,kindle_6428,FALSE
goodreads_26646,kindle_4391,FALSE
goodreads_32636,kindle_13029,FALSE
goodreads_34167,kindle_4391,FALSE
goodreads_29155,kindle_4391,FALSE
goodreads_41504,kindle_14835,FALSE
goodreads_51453,kindle_14835,FALSE
goodreads_2400,kindle_10140,FALSE
goodreads_28608,kindle_41293,FALSE
goodreads_16969,kindle_16474,FALSE
goodreads_8347,kindle_38200,FALSE
goodreads_9658,kindle_4054,FALSE
goodreads_53946,kindle_12035,FALSE
goodreads_2190,kindle_39013,FALSE
goodreads_6822,kindle_25288,FALSE
goodreads_22208,kindle_390,FALSE
goodreads_20099,kindle_390,FALSE
goodreads_3149,kindle_11525,FALSE
goodreads_41892,kindle_11525,FALSE
goodreads_34200,kindle_38675,FALSE
goodreads_33113,kindle_7341,FALSE
goodreads_8697,kindle_7341,FALSE
goodreads_50721,kindle_7341,FALSE
goodreads_42753,kindle_7341,FALSE
goodreads_40456,kindle_37498,FALSE
goodreads_8191,kindle_26410,FALSE
goodreads_17548,kindle_26410,FALSE
goodreads_26249,kindle_26410,FALSE
goodreads_32093,kindle_41016,FALSE
goodreads_14602,kindle_13674,FALSE
goodreads_3530,kindle_13674,FALSE
goodreads_9767,kindle_32283,FALSE
goodreads_8706,kindle_41384,FALSE
goodreads_50780,kindle_2323,FALSE
goodreads_47089,kindle_47651,FALSE
goodreads_40826,kindle_12874,FALSE
goodreads_42685,kindle_31682,FALSE
goodreads_37057,kindle_9473,FALSE
goodreads_31013,kindle_9473,FALSE
goodreads_25843,kindle_9473,FALSE
goodreads_3392,kindle_6396,FALSE
goodreads_5871,kindle_6386,FALSE
goodreads_15986,kindle_37664,FALSE
goodreads_13530,kindle_27042,FALSE
goodreads_7373,kindle_27042,FALSE
goodreads_47228,kindle_25795,FALSE
goodreads_29419,kindle_12786,FALSE
goodreads_4906,kindle_46853,FALSE
goodreads_29147,kindle_46853,FALSE
goodreads_19769,kindle_16577,FALSE
goodreads_13795,kindle_1019,FALSE
goodreads_2694,kindle_3890,FALSE
goodreads_2133,kindle_19489,FALSE
goodreads_41052,kindle_12680,FALSE
goodreads_19217,kindle_44227,FALSE
goodreads_8637,kindle_46502,FALSE
goodreads_35023,kindle_46502,FALSE
goodreads_6865,kindle_46502,FALSE
goodreads_4247,kindle_46502,FALSE
goodreads_50900,kindle_34916,FALSE
goodreads_39335,kindle_34916,FALSE
goodreads_6648,kindle_47162,FALSE
goodreads_2017,kindle_7684,FALSE
goodreads_47184,kindle_38755,FALSE
goodreads_35247,kindle_5131,FALSE
goodreads_49199,kindle_35113,FALSE
goodreads_45134,kindle_35112,FALSE
goodreads_41580,kindle_35113,FALSE
goodreads_27005,kindle_35113,FALSE
goodreads_15093,kindle_35112,FALSE
goodreads_51463,kindle_17973,FALSE
goodreads_5065,kindle_15481,FALSE
goodreads_34019,kindle_19852,FALSE
goodreads_36453,kindle_13116,FALSE
goodreads_25283,kindle_13116,FALSE
goodreads_30717,kindle_13116,FALSE
goodreads_18596,kindle_13116,FALSE
goodreads_2893,kindle_13116,FALSE
goodreads_28786,kindle_107,FALSE
goodreads_25374,kindle_26821,FALSE
goodreads_49217,kindle_37603,FALSE
goodreads_38232,kindle_37603,FALSE
goodreads_46195,kindle_37603,FALSE
goodreads_32000,kindle_5652,FALSE
goodreads_13016,kindle_5652,FALSE
goodreads_17647,kindle_37598,FALSE
goodreads_7037,kindle_5652,FALSE
goodreads_5380,kindle_5652,FALSE
goodreads_34022,kindle_37600,FALSE
goodreads_36757,kindle_37600,FALSE
goodreads_50205,kindle_37601,FALSE
goodreads_13647,kindle_16135,FALSE
goodreads_2659,kindle_37604,FALSE
goodreads_14141,kindle_37599,FALSE
goodreads_6444,kindle_16137,FALSE
goodreads_19995,kindle_25326,FALSE
goodreads_20596,kindle_1796,FALSE
goodreads_37541,kindle_1796,FALSE
goodreads_32720,kindle_1796,FALSE
goodreads_32212,kindle_1796,FALSE
goodreads_40603,kindle_1796,FALSE
goodreads_30906,kindle_1796,FALSE
goodreads_37519,kindle_3122,FALSE
goodreads_6293,kindle_23186,FALSE
goodreads_48654,kindle_23186,FALSE
goodreads_47945,kindle_23186,FALSE
goodreads_24540,kindle_23186,FALSE
goodreads_34150,kindle_23186,FALSE
goodreads_48579,kindle_265,FALSE
goodreads_36421,kindle_45015,FALSE
goodreads_36767,kindle_43941,FALSE
goodreads_24752,kindle_43941,FALSE
goodreads_7873,kindle_29607,FALSE
goodreads_31656,kindle_29607,FALSE
goodreads_43879,kindle_29607,FALSE
goodreads_11886,kindle_27706,FALSE
goodreads_43688,kindle_27706,FALSE
goodreads_15352,kindle_27706,FALSE
goodreads_31900,kindle_27706,FALSE
goodreads_20881,kindle_27706,FALSE
goodreads_27426,kindle_27706,FALSE
goodreads_37983,kindle_31513,FALSE
goodreads_7505,kindle_31513,FALSE
goodreads_48144,kindle_11921,FALSE
goodreads_34286,kindle_11921,FALSE
goodreads_50739,kindle_11920,FALSE
goodreads_8060,kindle_11922,FALSE
goodreads_53283,kindle_2546,FALSE
goodreads_16974,kindle_2546,FALSE
goodreads_2798,kindle_2546,FALSE
goodreads_5147,kindle_11482,FALSE
goodreads_39380,kindle_11482,FALSE
goodreads_41773,kindle_11482,FALSE
goodreads_39637,kindle_11482,FALSE
goodreads_6674,kindle_5925,FALSE
goodreads_44535,kindle_5925,FALSE
goodreads_34015,kindle_12932,FALSE
goodreads_50205,kindle_10016,FALSE
goodreads_7513,kindle_25636,FALSE
goodreads_6352,kindle_25634,FALSE
goodreads_52664,kindle_10464,FALSE
goodreads_15348,kindle_10020,FALSE
goodreads_35254,kindle_10234,FALSE
goodreads_48654,kindle_32948,FALSE
goodreads_47945,kindle_32948,FALSE
goodreads_34150,kindle_32948,FALSE
goodreads_6293,kindle_32948,FALSE
goodreads_24540,kindle_32948,FALSE
goodreads_10206,kindle_31486,FALSE
goodreads_16189,kindle_31486,FALSE
goodreads_18853,kindle_14849,FALSE
goodreads_46714,kindle_14849,FALSE
goodreads_33115,kindle_892,FALSE
goodreads_6955,kindle_892,FALSE
goodreads_47466,kindle_32577,FALSE
goodreads_10896,kindle_4417,FALSE
goodreads_15991,kindle_4417,FALSE
goodreads_11715,kindle_32577,FALSE
goodreads_20876,kindle_32577,FALSE
goodreads_25419,kindle_4417,FALSE
goodreads_52059,kindle_4417,FALSE
goodreads_23763,kindle_32577,FALSE
goodreads_27652,kindle_32577,FALSE
goodreads_51949,kindle_37497,FALSE
goodreads_30426,kindle_14763,FALSE
goodreads_8763,kindle_14763,FALSE
goodreads_3110,kindle_5833,FALSE
goodreads_36408,kindle_5834,FALSE
goodreads_3343,kindle_5834,FALSE
goodreads_35255,kindle_1808,FALSE
goodreads_46557,kindle_1808,FALSE
goodreads_10287,kindle_5832,FALSE
goodreads_6270,kindle_5836,FALSE
goodreads_3049,kindle_29044,FALSE
goodreads_11216,kindle_47055,FALSE
goodreads_15521,kindle_47055,FALSE
goodreads_51043,kindle_34146,FALSE
goodreads_1229,kindle_34146,FALSE
goodreads_21347,kindle_5827,FALSE
goodreads_34174,kindle_1146,FALSE
goodreads_14396,kindle_11203,FALSE
goodreads_20896,kindle_3797,FALSE
goodreads_43195,kindle_25798,FALSE
goodreads_17166,kindle_25798,FALSE
goodreads_51653,kindle_25798,FALSE
goodreads_4008,kindle_22839,FALSE
goodreads_16005,kindle_22839,FALSE
goodreads_32062,kindle_22839,FALSE
goodreads_15600,kindle_31572,FALSE
goodreads_53720,kindle_31572,FALSE
goodreads_43314,kindle_22920,FALSE
goodreads_22588,kindle_22920,FALSE
goodreads_16409,kindle_22920,FALSE
goodreads_7396,kindle_11320,FALSE
goodreads_14408,kindle_28394,FALSE
goodreads_25575,kindle_5562,FALSE
goodreads_24039,kindle_4019,FALSE
goodreads_40401,kindle_4015,FALSE
goodreads_20692,kindle_11886,FALSE
goodreads_29034,kindle_16802,FALSE
goodreads_52687,kindle_28618,FALSE
goodreads_15749,kindle_15406,FALSE
goodreads_42378,kindle_15406,FALSE
goodreads_38860,kindle_15406,FALSE
goodreads_30750,kindle_15406,FALSE
goodreads_51047,kindle_24691,FALSE
goodreads_29292,kindle_24691,FALSE
goodreads_5263,kindle_14717,FALSE
goodreads_22716,kindle_48756,FALSE
goodreads_42946,kindle_39270,FALSE
goodreads_30579,kindle_39270,FALSE
goodreads_10588,kindle_39270,FALSE
goodreads_23464,kindle_39270,FALSE
goodreads_28201,kindle_1754,FALSE
goodreads_13697,kindle_3829,FALSE
goodreads_13697,kindle_11284,FALSE
goodreads_13697,kindle_27961,FALSE
goodreads_22345,kindle_13322,FALSE
goodreads_19183,kindle_13322,FALSE
goodreads_20837,kindle_47161,FALSE
goodreads_51717,kindle_35562,FALSE
goodreads_5536,kindle_3380,FALSE
goodreads_34209,kindle_3380,FALSE
goodreads_14262,kindle_3380,FALSE
goodreads_17365,kindle_46730,FALSE
goodreads_25422,kindle_46730,FALSE
goodreads_28671,kindle_46730,FALSE
goodreads_25844,kindle_3595,FALSE
goodreads_46650,kindle_3595,FALSE
goodreads_53302,kindle_25539,FALSE
goodreads_10864,kindle_31301,FALSE
goodreads_4031,kindle_31301,FALSE
goodreads_9273,kindle_31301,FALSE
goodreads_27466,kindle_21686,FALSE
goodreads_26147,kindle_3789,FALSE
goodreads_49807,kindle_32935,FALSE
goodreads_3887,kindle_21266,FALSE
goodreads_36993,kindle_46739,FALSE
